Row Labels,<=-2,>-0.25 and <=0,>-0.5 and <=-0.25,>-0.75 and <=-0.5,>-1 and <=-0.75,>-1.25 and <=-1,>-1.5 and <=-1.25,>-1.75 and <=-1.5,>-2 and <=-1.75,>0 and <=0.25,>0.25,Grand Total
12/01/20,,8.603047479,5.946607533,3.967906956,2.065440345,2.033056077,-1.087601231,,,8.684728882,37.07344489,67.28663093
01/01/21,,6.622001897,3.672381925,3.337471107,0.427704706,-0.735211063,,,,7.082310039,31.3970879,51.80374651
02/01/21,,6.351393983,4.428689332,3.423638132,2.890056198,-0.463792411,,,,7.646891793,34.01860247,58.2954795
03/01/21,,8.884827899,6.843688002,5.252506113,3.566498606,1.111339422,-0.463834746,,,9.60864215,41.04614975,75.8498172
04/01/21,,7.96760043,6.786168086,6.326709364,5.482073884,3.52400044,6.646021287,-0.464094619,,16.84943514,37.99304892,91.11096293
05/01/21,,7.432172504,6.439074072,5.33565794,4.234438857,3.792958931,1.29617507,-0.464201599,,13.87716147,32.76060294,74.70404019
06/01/21,,8.097865998,7.44232931,6.918032137,5.187139318,5.232025816,0.039989667,,,11.66567467,33.59511519,78.17817211
07/01/21,,8.257908874,8.030305678,7.413729116,6.112426967,5.434034035,0.039397713,,,12.35837694,30.59906143,78.24524075
08/01/21,,11.01656737,11.65814288,10.45986645,5.9590217,0.445139623,-0.464616212,,,13.58014645,31.26620426,83.92047252
09/01/21,,11.75495173,10.84221892,10.30386471,7.897146262,8.852408911,-0.464820382,,,14.02918516,30.00436089,93.2193162
10/01/21,,11.6088024,10.82704322,10.45588501,7.858401904,4.421573773,96.15334644,,,14.9510756,29.42284447,185.6989728
11/01/21,,12.04511079,9.787244149,9.434802556,8.085928969,4.85545163,6.805047636,-0.463086224,,13.72227587,28.9930175,93.26579288
12/01/21,,11.47130092,9.636680033,8.292502978,6.780166569,5.829869006,2.474357236,0.487404213,,12.49123932,27.1821324,84.64565268
01/01/22,,9.018099478,8.117766144,6.82163304,6.25376615,4.157569555,1.453413941,1.610080216,,10.25347149,22.54153401,70.22733402
02/01/22,,10.28259178,8.599808532,7.62366004,6.875976154,6.329916347,4.728706334,4.173028413,1.659228884,14.66698894,25.29551185,90.23541727
03/01/22,3.953453661,18.02911346,12.77382961,9.637405827,9.077493292,8.012188176,7.234955153,6.952066137,5.784520306,22.69517975,30.07813831,134.2283437
04/01/22,5.507105704,20.13249394,16.03337179,12.7979001,9.073833126,8.59643654,7.67701304,6.986088612,7.558113546,22.17450535,26.68610877,143.2229705
05/01/22,6.5428958,20.22477426,19.30324249,17.1950594,15.40618732,12.1785449,10.61131943,8.101932159,7.426518247,21.95017962,23.2433985,162.1840521
06/01/22,7.155154353,19.89110607,16.79569204,16.31075927,14.75362674,14.03508779,11.31846961,10.39304722,8.563831427,20.32480038,18.79098526,158.3325602
